ts,open,high,low,close,volume,instrument,asset_type
2024-09-17 04:33:53.126666,186.63343902087647,193.54258602728146,178.7631290068955,188.0887242334333,322332,ETH/USDT,crypto
2024-09-17 08:33:53.126666,181.6500641656023,188.82651839770585,176.55785470785645,183.24161357569824,1674994,ETH/USDT,crypto
2024-09-17 12:33:53.126666,174.42552510004413,178.96688745280107,171.24501518519654,175.5266697861997,944095,ETH/USDT,crypto
2024-09-17 16:33:53.126666,158.00532883490698,166.46419831732587,151.26169536575625,159.51142490848252,1129712,ETH/USDT,crypto
2024-09-17 20:33:53.126666,155.15395548679018,161.86439199335254,148.5903163437689,155.4004014308741,1299162,ETH/USDT,crypto
2024-09-18 00:33:53.126666,166.6926988785828,168.47882376881492,161.76976037837971,167.92804864567395,810388,ETH/USDT,crypto
2024-09-18 04:33:53.126666,163.01016238306772,171.9826631762769,160.27789780249822,164.62757009562537,1539533,ETH/USDT,crypto
2024-09-18 08:33:53.126666,170.60354584513377,172.01745981595647,169.73287118821838,171.1740503748261,711318,ETH/USDT,crypto
2024-09-18 12:33:53.126666,180.3183807998429,189.0194837322631,177.06800553423048,179.40821608036083,1504021,ETH/USDT,crypto
2024-09-18 16:33:53.126666,180.6917502920638,186.8817286966159,179.7206373041108,181.96493383241832,914767,ETH/USDT,crypto
2024-09-18 20:33:53.126666,194.57661318284764,203.49588855974523,193.95029646793725,194.79921580772793,1327600,ETH/USDT,crypto
2024-09-19 00:33:53.126666,184.94756503375137,189.66399090572116,180.175845430354,185.37280177013523,2200487,ETH/USDT,crypto
2024-09-19 04:33:53.126666,198.64621538282591,208.2132727465666,189.43191399337005,199.48652357841988,532305,ETH/USDT,crypto
2024-09-19 08:33:53.126666,196.35609643982855,204.22227576933136,190.7138626829849,196.65186237592863,465249,ETH/USDT,crypto
2024-09-19 12:33:53.126666,218.6463243593326,224.14192653919608,210.5463545113569,216.91732808068227,1085123,ETH/USDT,crypto
2024-09-19 16:33:53.126666,219.93875603474817,227.82360665007414,215.72060313599897,218.67447720838132,737831,ETH/USDT,crypto
2024-09-19 20:33:53.126666,226.02966502155257,233.01141840570867,218.0739764250045,225.15335680620873,529660,ETH/USDT,crypto
2024-09-20 00:33:53.126666,242.91923210636017,244.66777184376124,240.1202071909163,240.77356366625878,715142,ETH/USDT,crypto
2024-09-20 04:33:53.126666,224.26225577458354,227.7752086586348,222.0378258274911,223.40273743388855,1760096,ETH/USDT,crypto
2024-09-20 08:33:53.126666,203.5393964105619,205.65642676075998,198.18365747683936,202.71254884486876,829712,ETH/USDT,crypto
2024-09-20 12:33:53.126666,209.57461124171033,217.25438081164776,204.2369547640548,209.23175042955813,1361244,ETH/USDT,crypto
2024-09-20 16:33:53.126666,214.9929809662799,217.0211420956416,212.67741814655307,216.26524521450202,1547986,ETH/USDT,crypto
2024-09-20 20:33:53.126666,222.17412836194018,229.4645800315398,218.09390968192736,222.69267023170391,1420141,ETH/USDT,crypto
2024-09-21 00:33:53.126666,233.9630282030319,243.42017924900165,227.23930341883886,236.10412904727204,1613531,ETH/USDT,crypto
2024-09-21 04:33:53.126666,229.81048877891809,232.8587159419241,221.2203175712358,227.55572606820738,478506,ETH/USDT,crypto
2024-09-21 08:33:53.126666,218.06777828578012,221.52850220188395,208.91430421230478,219.61610130113542,986351,ETH/USDT,crypto
2024-09-21 12:33:53.126666,233.40634863536084,244.8029344928168,225.6828051523906,231.67711486486348,963961,ETH/USDT,crypto
2024-09-21 16:33:53.126666,188.07383103455953,191.298755815196,182.93556110372174,188.0100966430835,991587,ETH/USDT,crypto
2024-09-21 20:33:53.126666,202.4153547486536,204.4466623085933,193.91033335667439,200.89506894760086,636363,ETH/USDT,crypto
2024-09-22 00:33:53.126666,180.42797867723726,182.44366910501302,173.2541999922883,180.94720824229208,469032,ETH/USDT,crypto
2024-09-22 04:33:53.126666,182.11178524827568,187.00637531327806,180.19071523695388,181.69130641978737,1447548,ETH/USDT,crypto
2024-09-22 08:33:53.126666,176.70430834662776,184.36378915414318,176.39527629065867,176.8231122253874,1328118,ETH/USDT,crypto
2024-09-22 12:33:53.126666,183.3520480718324,184.27315677067514,176.52166431696355,183.889360179916,1268456,ETH/USDT,crypto
2024-09-22 16:33:53.126666,184.3028406507685,186.96561947379038,182.59747489899667,186.08178881572064,1905803,ETH/USDT,crypto
2024-09-22 20:33:53.126666,175.92077431702594,181.18015071630708,168.19205310666803,175.28792421997548,1297735,ETH/USDT,crypto
2024-09-23 00:33:53.126666,169.8457008410083,174.29876989761635,160.62540290669665,168.80344551414922,663757,ETH/USDT,crypto
2024-09-23 04:33:53.126666,178.40744208985925,182.4453941288799,174.29781280826867,177.82431104661583,2595911,ETH/USDT,crypto
2024-09-23 08:33:53.126666,196.09551542579055,198.2789080937612,195.35908956030852,197.6340635253326,1862275,ETH/USDT,crypto
2024-09-23 12:33:53.126666,184.35248652971006,190.98134093922843,174.6265523446702,183.01556554907904,2497296,ETH/USDT,crypto
2024-09-23 16:33:53.126666,186.24458512756743,189.12320012444883,180.1591522995727,186.4209413787798,717367,ETH/USDT,crypto
2024-09-23 20:33:53.126666,171.6498921348163,176.27776540257378,164.32917285704437,170.70579417422397,1121314,ETH/USDT,crypto
2024-09-24 00:33:53.126666,179.07963964766498,187.18365961777965,171.29955041569895,178.2750162887049,903687,ETH/USDT,crypto
2024-09-24 04:33:53.126666,188.3903131394042,194.6193603061064,185.05521198244338,186.85891263794738,839979,ETH/USDT,crypto
2024-09-24 08:33:53.126666,207.08473622477592,211.52900906704576,204.93117862086143,205.93418956827193,1205568,ETH/USDT,crypto
2024-09-24 12:33:53.126666,203.3257557394012,203.48332663121218,197.73159471822547,201.34230187209351,2174958,ETH/USDT,crypto
2024-09-24 16:33:53.126666,193.8276848148669,200.1891941499713,192.0227748014495,192.03149617655748,671018,ETH/USDT,crypto
2024-09-24 20:33:53.126666,178.1804269459113,180.72393584371548,171.62254917006365,179.3001709251611,1695178,ETH/USDT,crypto
2024-09-25 00:33:53.126666,182.16543630313362,183.5607260448332,172.89619344970154,181.7610038587923,981496,ETH/USDT,crypto
2024-09-25 04:33:53.126666,178.71066153977196,180.69282613677464,175.4954816422604,177.00381690028559,1057882,ETH/USDT,crypto
2024-09-25 08:33:53.126666,181.8412741942365,183.85261679396964,178.57288608926376,181.90275927331626,832356,ETH/USDT,crypto
2024-09-25 12:33:53.126666,188.38255786400362,193.06420057971076,183.5490734290937,189.837370819731,1970123,ETH/USDT,crypto
2024-09-25 16:33:53.126666,185.37803124349063,194.31367799546456,177.9763190612065,185.57788673767934,1076806,ETH/USDT,crypto
2024-09-25 20:33:53.126666,198.96316621972278,207.3833801203348,191.94194571430793,198.12477560865054,786099,ETH/USDT,crypto
2024-09-26 00:33:53.126666,196.2623335140911,202.80490242157327,188.64483270482782,195.5685349237676,662602,ETH/USDT,crypto
2024-09-26 04:33:53.126666,201.91620932625068,210.21768932883947,195.53336269807258,203.43998635334742,4276071,ETH/USDT,crypto
2024-09-26 08:33:53.126666,195.85241284874957,200.0592488919214,188.30043583108937,194.61415984732568,437094,ETH/USDT,crypto
2024-09-26 12:33:53.126666,188.64202478507494,191.86068744292393,181.95897692521746,190.18703723770778,1022006,ETH/USDT,crypto
2024-09-26 16:33:53.126666,181.845404846286,190.09185458471916,177.52211288388497,180.87636297592599,1054505,ETH/USDT,crypto
2024-09-26 20:33:53.126666,176.75219612995411,182.84334093145804,167.71683081287858,176.30316470986443,1045774,ETH/USDT,crypto
2024-09-27 00:33:53.126666,160.1783836402705,169.72845736944168,154.19977475352476,161.7935567749283,1328117,ETH/USDT,crypto
2024-09-27 04:33:53.126666,178.96797295911142,181.31470383786908,175.61289495088138,180.1753037895334,1042433,ETH/USDT,crypto
2024-09-27 08:33:53.126666,184.6408545526638,191.58741949397847,180.69503927372782,186.42092786792276,1089386,ETH/USDT,crypto
2024-09-27 12:33:53.126666,190.5835337387796,200.14309480419706,189.8159855555477,192.45928282136066,610652,ETH/USDT,crypto
2024-09-27 16:33:53.126666,187.31370611262952,187.81962541795707,180.60432610287535,185.96494227633465,1856902,ETH/USDT,crypto
2024-09-27 20:33:53.126666,197.84335876044042,202.32624665336263,195.42662204904212,198.0613899461798,483712,ETH/USDT,crypto
2024-09-28 00:33:53.126666,196.1076061490933,197.22345834882978,186.0444199468104,195.02728660717673,2359926,ETH/USDT,crypto
2024-09-28 04:33:53.126666,188.87839047146454,190.41316363249257,188.81892826444547,189.3267545728773,1331285,ETH/USDT,crypto
2024-09-28 08:33:53.126666,185.3265224456326,191.1366467530276,176.1874049616084,184.98111796535653,484180,ETH/USDT,crypto
2024-09-28 12:33:53.126666,191.90017262375557,195.13370076980567,189.9019657145312,191.46743000398146,2037817,ETH/USDT,crypto
2024-09-28 16:33:53.126666,197.40631371822647,199.7167709564759,188.4292073791289,195.73306650012208,654491,ETH/USDT,crypto
2024-09-28 20:33:53.126666,184.73913351233296,185.48689328503062,182.29541532990797,184.29881367632007,2102746,ETH/USDT,crypto
2024-09-29 00:33:53.126666,180.16249597431204,183.2864096709641,172.33290532242313,179.47060539189175,1698443,ETH/USDT,crypto
2024-09-29 04:33:53.126666,177.82426299743807,186.37772030379375,173.6701849342702,178.44762430853015,646774,ETH/USDT,crypto
2024-09-29 08:33:53.126666,174.70020800783598,182.46457784705822,170.36270945616906,175.76886390065084,1024469,ETH/USDT,crypto
2024-09-29 12:33:53.126666,175.45244056710445,185.73103610156826,168.2562921263949,177.18105396823674,913430,ETH/USDT,crypto
2024-09-29 16:33:53.126666,165.17736350999436,167.79548307691732,162.00223546247264,165.19471420830268,583692,ETH/USDT,crypto
2024-09-29 20:33:53.126666,163.21712022252973,166.4046659218301,160.79994454408865,163.6323557568804,1406865,ETH/USDT,crypto
2024-09-30 00:33:53.126666,175.47560140091142,180.55922159998642,168.70411785613433,173.988515317405,1180679,ETH/USDT,crypto
2024-09-30 04:33:53.126666,187.93465434544086,191.17141040902848,184.86346632530945,189.34435606248695,813099,ETH/USDT,crypto
2024-09-30 08:33:53.126666,196.53393196951728,206.0417657898347,192.8919884327698,198.32501144393586,1377330,ETH/USDT,crypto
2024-09-30 12:33:53.126666,189.65730352887647,192.27206655855252,182.9978984728033,190.485233224169,1322654,ETH/USDT,crypto
2024-09-30 16:33:53.126666,189.492754459526,194.98630497032283,188.23956443052202,190.20288536555879,558284,ETH/USDT,crypto
2024-09-30 20:33:53.126666,185.57893742640792,194.07530712489677,177.90757942247586,184.60902395234245,1357633,ETH/USDT,crypto
2024-10-01 00:33:53.126666,191.65302555740013,194.73714349062462,191.23542843464068,191.46615680526955,1396618,ETH/USDT,crypto
2024-10-01 04:33:53.126666,193.55060470120694,196.26740754517908,189.41356662834224,192.29271724907707,612790,ETH/USDT,crypto
2024-10-01 08:33:53.126666,187.7440153676014,190.08416828917225,183.226890154691,187.11351378890524,764505,ETH/USDT,crypto
2024-10-01 12:33:53.126666,214.9412119534625,220.72530879890746,209.32589490442732,212.91266904953093,889561,ETH/USDT,crypto
2024-10-01 16:33:53.126666,224.2743277333172,229.26330428766457,221.47354958719905,225.41396049700094,525131,ETH/USDT,crypto
2024-10-01 20:33:53.126666,227.9833934166563,231.9655263079192,218.4834547701346,227.76458152422308,2112373,ETH/USDT,crypto
2024-10-02 00:33:53.126666,234.55930150550643,243.55037603043343,229.04748398662048,233.41575561005249,1495544,ETH/USDT,crypto
2024-10-02 04:33:53.126666,237.10965601068386,247.932299325575,231.18881582407303,237.10322175395027,1448139,ETH/USDT,crypto
2024-10-02 08:33:53.126666,235.33441299241758,244.47958170384996,226.4480304705734,236.6491116521954,970984,ETH/USDT,crypto
2024-10-02 12:33:53.126666,233.09797038481773,244.37931191107816,225.28265271541787,231.3599489367746,1542288,ETH/USDT,crypto
2024-10-02 16:33:53.126666,218.44556297891134,221.49849487821282,208.38106181132036,218.90239616139664,623054,ETH/USDT,crypto
2024-10-02 20:33:53.126666,213.14029705918315,223.32491854209775,203.47908408342923,213.70795645226295,1258200,ETH/USDT,crypto
2024-10-03 00:33:53.126666,197.64530548362598,204.42281168928764,190.65544359565013,198.48012965283726,855541,ETH/USDT,crypto
2024-10-03 04:33:53.126666,191.46059204018576,197.24995354390035,189.95452291917115,192.0404380895218,504291,ETH/USDT,crypto
2024-10-03 08:33:53.126666,198.03895360401276,206.8394283333063,191.46789513781238,196.8608576761639,913792,ETH/USDT,crypto
2024-10-03 12:33:53.126666,193.91120116467624,198.77374534890714,192.91201635880657,195.49596544179997,348101,ETH/USDT,crypto
2024-10-03 16:33:53.126666,171.37935554969494,171.71549056330926,169.57851792946403,170.12540350270888,854103,ETH/USDT,crypto
2024-10-03 20:33:53.126666,172.41792280657444,179.00464038441416,170.8912396301382,171.46007732012998,1484034,ETH/USDT,crypto
2024-10-04 00:33:53.126666,168.55758824369295,175.14469836157363,167.59553953156097,169.28407753583542,745080,ETH/USDT,crypto
2024-10-04 04:33:53.126666,168.11724494928097,174.22489060332856,161.36562759218407,168.93685488047402,1580542,ETH/USDT,crypto
2024-10-04 08:33:53.126666,158.92168052430395,161.27034753411758,155.8786021817426,157.79581448076058,702556,ETH/USDT,crypto
2024-10-04 12:33:53.126666,153.55320205677657,155.6410137518476,147.8034698108649,153.71520141123713,1142059,ETH/USDT,crypto
2024-10-04 16:33:53.126666,158.71175874338948,160.7450606439949,154.92565013432517,159.08665197549786,617793,ETH/USDT,crypto
2024-10-04 20:33:53.126666,149.998049528176,151.80121914574949,143.16002516265655,149.81155302456216,2244881,ETH/USDT,crypto
2024-10-05 00:33:53.126666,145.86973966201117,150.67202260571048,139.88730298009787,145.70392099353847,782128,ETH/USDT,crypto
2024-10-05 04:33:53.126666,153.12485628376805,156.90501278155224,151.90097153915815,151.99106615914818,763895,ETH/USDT,crypto
2024-10-05 08:33:53.126666,142.00490319329083,144.01959962907057,139.19926329402327,141.5165206703638,683761,ETH/USDT,crypto
2024-10-05 12:33:53.126666,138.40204933490028,138.68970384944305,132.64300955769275,137.4167719361688,1544876,ETH/USDT,crypto
2024-10-05 16:33:53.126666,134.38099998873435,137.2590627692923,131.9219124690312,134.2438317950855,2367759,ETH/USDT,crypto
2024-10-05 20:33:53.126666,132.2736413422656,138.88521848422872,130.31746017010653,133.57695244438676,1001556,ETH/USDT,crypto
2024-10-06 00:33:53.126666,130.5660602134967,133.11465168621137,128.66252932621276,129.88899956654748,872201,ETH/USDT,crypto
2024-10-06 04:33:53.126666,124.95438638311464,130.75693295714154,121.82605829406853,125.35895228479464,439113,ETH/USDT,crypto
2024-10-06 08:33:53.126666,119.92632253942027,121.92515591649826,116.5656165353855,120.35283663689793,1090530,ETH/USDT,crypto
2024-10-06 12:33:53.126666,126.47476252742356,131.88673854629124,125.12414718884689,126.36675432254178,524210,ETH/USDT,crypto
2024-10-06 16:33:53.126666,116.00401585317715,116.98167081158617,112.48631749699639,115.62922943933084,1171752,ETH/USDT,crypto
2024-10-06 20:33:53.126666,104.08705356091419,107.6651680684377,99.44410887251897,104.84328163973669,637086,ETH/USDT,crypto
2024-10-07 00:33:53.126666,108.00958024756378,109.64557660009005,105.14520086106438,108.59237014513266,880613,ETH/USDT,crypto
2024-10-07 04:33:53.126666,110.16284625024906,113.09829036629093,109.03068742264547,109.54479242836089,1127628,ETH/USDT,crypto
2024-10-07 08:33:53.126666,113.48004854866862,115.29660351063231,107.76835425055374,113.22499595580071,1045671,ETH/USDT,crypto
2024-10-07 12:33:53.126666,107.37273654066834,112.02970655265831,103.78350399149342,107.44293002351877,580963,ETH/USDT,crypto
2024-10-07 16:33:53.126666,107.49414913887313,112.50482419255363,105.8159053388753,107.29731638462569,854215,ETH/USDT,crypto
2024-10-07 20:33:53.126666,115.01725546649975,119.1880975051279,111.88152384658167,115.9740915658635,666155,ETH/USDT,crypto
2024-10-08 00:33:53.126666,116.58169370897791,119.12131264127302,115.8497137115185,117.3388512133881,1567871,ETH/USDT,crypto
2024-10-08 04:33:53.126666,105.91377537291748,110.19472119596581,101.65551871825764,105.02117994291096,534220,ETH/USDT,crypto
2024-10-08 08:33:53.126666,114.9576440647507,118.5138996654495,110.648084059639,113.93065327045052,1400967,ETH/USDT,crypto
2024-10-08 12:33:53.126666,114.55909333585738,115.8300491712303,111.81519103865365,114.84796807032299,2184706,ETH/USDT,crypto
2024-10-08 16:33:53.126666,111.31478340205796,115.5563806513495,110.91122912926933,110.95594325695754,2184044,ETH/USDT,crypto
2024-10-08 20:33:53.126666,102.59833498894889,103.0050252071711,98.34168358433993,101.8759873313224,670727,ETH/USDT,crypto
2024-10-09 00:33:53.126666,104.16945567178621,108.54599637296805,99.36734169183805,104.10516755035297,1383665,ETH/USDT,crypto
2024-10-09 04:33:53.126666,101.20322026994101,104.13000456421327,98.92299078000815,100.63170699399511,538127,ETH/USDT,crypto
2024-10-09 08:33:53.126666,101.31188175524923,102.009793329891,95.50951233109754,100.53502015952756,1037405,ETH/USDT,crypto
2024-10-09 12:33:53.126666,102.51337001291364,104.09446318071446,97.33040113165092,101.96580618690064,622949,ETH/USDT,crypto
2024-10-09 16:33:53.126666,107.93670409179646,111.81620442829974,105.37991189230243,107.03873718435797,2203584,ETH/USDT,crypto
2024-10-09 20:33:53.126666,100.44167658567476,101.51198001748693,100.00476317436527,100.10990286987466,1204715,ETH/USDT,crypto
2024-10-10 00:33:53.126666,104.74626789728043,106.26492015024044,101.91041189839738,104.28061867174287,1527281,ETH/USDT,crypto
2024-10-10 04:33:53.126666,107.55873510675879,110.2533375674081,103.63800009440781,107.01545374600497,1276887,ETH/USDT,crypto
2024-10-10 08:33:53.126666,106.42564693227335,111.4977787548355,103.8402037819014,106.9545822868384,786627,ETH/USDT,crypto
2024-10-10 12:33:53.126666,103.86723164423277,104.61445203859974,98.78087890772001,103.41049339760102,435893,ETH/USDT,crypto
2024-10-10 16:33:53.126666,109.93831035449443,110.0543966405885,104.82066970592848,109.50725052238283,2128952,ETH/USDT,crypto
2024-10-10 20:33:53.126666,103.71498579384264,104.35373488960735,102.57720709736115,103.84275816017032,528819,ETH/USDT,crypto
2024-10-11 00:33:53.126666,102.87377235489302,107.88180054723313,101.26482549715946,102.41161877290936,799571,ETH/USDT,crypto
2024-10-11 04:33:53.126666,106.10179661494207,109.39432045735295,102.24539807562967,105.62223608989409,598665,ETH/USDT,crypto
2024-10-11 08:33:53.126666,108.25194394470802,109.43169393792182,102.98654872833656,107.53420285153612,943440,ETH/USDT,crypto
2024-10-11 12:33:53.126666,102.24908561002674,105.04951334188196,101.09371022680277,102.07421303420423,566617,ETH/USDT,crypto
2024-10-11 16:33:53.126666,92.16237812887258,94.73475866344901,89.28347829038478,91.99775933883544,1113317,ETH/USDT,crypto
2024-10-11 20:33:53.126666,92.39726759107518,95.41842330039763,90.50158264037191,92.50382639203045,578260,ETH/USDT,crypto
2024-10-12 00:33:53.126666,82.72275481971478,84.67507559160798,81.23836203234022,82.6375858478114,724744,ETH/USDT,crypto
2024-10-12 04:33:53.126666,83.36218087058045,85.9102112813118,82.82571745531757,83.21036447418,1570221,ETH/USDT,crypto
2024-10-12 08:33:53.126666,84.28834035596773,88.03496662819518,79.62260590817442,83.50841875260271,1171946,ETH/USDT,crypto
2024-10-12 12:33:53.126666,92.83814749739152,97.16861436004845,91.54250188875133,92.52077423554967,1732159,ETH/USDT,crypto
2024-10-12 16:33:53.126666,90.93251973795297,91.90702967879032,87.71269343175341,90.03539685942876,1254185,ETH/USDT,crypto
2024-10-12 20:33:53.126666,89.0727432142848,93.72518958485803,88.01700152253123,89.30362726744194,1614415,ETH/USDT,crypto
2024-10-13 00:33:53.126666,84.55507888130631,88.23623261200649,81.15704673769915,84.51440891768243,707143,ETH/USDT,crypto
2024-10-13 04:33:53.126666,87.95836845072473,92.1844488971209,83.94165901712972,87.40985043097848,698862,ETH/USDT,crypto
2024-10-13 08:33:53.126666,90.3036820917785,92.91815039420027,88.84670160326763,89.53685954031752,1103900,ETH/USDT,crypto
2024-10-13 12:33:53.126666,83.19789020411477,86.614276052307,82.61329179364915,83.2520337865219,1053535,ETH/USDT,crypto
2024-10-13 16:33:53.126666,89.56812623343143,90.43809136408811,88.88070961057164,89.05780307925433,805264,ETH/USDT,crypto
2024-10-13 20:33:53.126666,78.74833744500197,81.44366427665068,75.94478787050393,79.04756872182311,1127936,ETH/USDT,crypto
2024-10-14 00:33:53.126666,80.21463113510583,83.96311994486261,76.86132739482377,80.67246052628596,1110919,ETH/USDT,crypto
2024-10-14 04:33:53.126666,86.84359868013175,89.59136000158033,84.66327975136683,86.07671240300722,451259,ETH/USDT,crypto
2024-10-14 08:33:53.126666,89.79279273739984,93.62492931972538,87.50146802048027,89.21445716960466,436421,ETH/USDT,crypto
2024-10-14 12:33:53.126666,81.88103492868686,86.15900661391295,80.31808042289619,82.11964045924826,477090,ETH/USDT,crypto
2024-10-14 16:33:53.126666,79.99856436942066,80.89472679469222,76.89300309576801,79.81625588127092,1172679,ETH/USDT,crypto
2024-10-14 20:33:53.126666,85.10038128229209,87.51351995122992,84.02653904458838,84.50634867566693,640877,ETH/USDT,crypto
2024-10-15 00:33:53.126666,79.33140914183141,80.33617733411543,76.24834833142641,79.95361177273011,930513,ETH/USDT,crypto
2024-10-15 04:33:53.126666,82.64231565157915,86.77935491413196,79.9304294306683,83.20427079413709,697832,ETH/USDT,crypto
2024-10-15 08:33:53.126666,80.59140804898271,83.83416310538945,77.09146439256273,81.19102427814735,1345161,ETH/USDT,crypto
2024-10-15 12:33:53.126666,90.15302752408562,90.18298004751058,89.28145005332689,90.09761694770444,1561423,ETH/USDT,crypto
2024-10-15 16:33:53.126666,81.36281631466368,81.85785525934774,77.67579931285071,81.8369362228043,1029643,ETH/USDT,crypto
2024-10-15 20:33:53.126666,78.8918107109875,81.29585986210145,75.94529285277348,78.42096756049052,1076141,ETH/USDT,crypto
2024-10-16 00:33:53.126666,77.67652036356257,79.14359980345075,77.29710516100597,78.12935282480913,628201,ETH/USDT,crypto
2024-10-16 04:33:53.126666,71.11709604871857,71.68865240085152,68.0784923165989,70.80505467766127,2029122,ETH/USDT,crypto
2024-10-16 08:33:53.126666,70.58893435458172,73.67002715457805,67.89456331764795,70.92951396334199,958671,ETH/USDT,crypto
2024-10-16 12:33:53.126666,69.85192599105358,70.64339315343291,66.22547499490925,69.42054278310117,2272050,ETH/USDT,crypto
2024-10-16 16:33:53.126666,66.83048380630893,68.6584472479695,65.00489499615789,66.38596941562027,1284699,ETH/USDT,crypto
2024-10-16 20:33:53.126666,63.08863506057412,65.42003488175206,61.963603400457835,63.018350122763906,2770888,ETH/USDT,crypto
2024-10-17 00:33:53.126666,68.13843478818264,71.77667053707239,67.89539422974366,68.41551719874506,1005598,ETH/USDT,crypto
2024-10-17 04:33:53.126666,69.71958189723735,72.65607600507518,66.91770590494939,70.23717277937128,492392,ETH/USDT,crypto
2024-10-17 08:33:53.126666,75.72115017250768,77.95027202448975,74.56779629295605,75.49297045185041,913732,ETH/USDT,crypto
2024-10-17 12:33:53.126666,78.27632116512125,78.63874270235544,73.78217685689022,77.6041941079335,721037,ETH/USDT,crypto
2024-10-17 16:33:53.126666,79.05266445494182,80.72182337100881,78.09720393902,78.65741233747296,890700,ETH/USDT,crypto
2024-10-17 20:33:53.126666,78.9340082612709,81.79852284918113,75.67446514969727,79.53279084246871,1121080,ETH/USDT,crypto
2024-10-18 00:33:53.126666,75.11218697072111,77.01040275254188,74.65983298374309,75.5981458997712,2768256,ETH/USDT,crypto
2024-10-18 04:33:53.126666,79.76926843323739,84.01343806846522,78.83159444683022,80.16292437502115,1772044,ETH/USDT,crypto
2024-10-18 08:33:53.126666,73.83407512316137,77.82550514078589,71.34902791414011,74.35459870670837,1323581,ETH/USDT,crypto
2024-10-18 12:33:53.126666,75.3443358172193,76.0584347731018,73.50252560800232,75.53500661029044,1938497,ETH/USDT,crypto
2024-10-18 16:33:53.126666,74.96629658310225,77.19214202598782,72.44719940400913,75.7028387940114,1391775,ETH/USDT,crypto
2024-10-18 20:33:53.126666,82.23034840555236,83.08237180335726,77.80435723813204,81.50530580064635,735411,ETH/USDT,crypto
2024-10-19 00:33:53.126666,89.77533292900604,94.16025991675745,84.83613564090983,89.23359951051305,1123118,ETH/USDT,crypto
2024-10-19 04:33:53.126666,84.56205473183317,85.87692891831539,82.66454790197776,84.13769793663255,343857,ETH/USDT,crypto
2024-10-19 08:33:53.126666,82.17168278771375,82.75460392549138,79.33689955903439,81.84764703265898,5643884,ETH/USDT,crypto
2024-10-19 12:33:53.126666,77.98401708084694,80.95344430994948,77.42103334702838,77.77951917363453,899308,ETH/USDT,crypto
2024-10-19 16:33:53.126666,79.29201402611271,80.29512851649402,76.53815122915651,80.0829197612131,1124531,ETH/USDT,crypto
2024-10-19 20:33:53.126666,84.12103207891457,86.67652819093475,79.97734949973216,83.42757877295828,1569164,ETH/USDT,crypto
2024-10-20 00:33:53.126666,86.57744342134019,89.04152630852057,86.1874111103623,87.41470961381742,961629,ETH/USDT,crypto
2024-10-20 04:33:53.126666,81.68042861793586,85.7196471565324,77.52108329723146,81.5579182007419,811489,ETH/USDT,crypto
2024-10-20 08:33:53.126666,79.58808326828324,82.9505357215877,76.47778450361672,79.80344656412126,585264,ETH/USDT,crypto
2024-10-20 12:33:53.126666,88.87955971625887,90.94994404506457,85.12710769282208,88.51701144196561,552599,ETH/USDT,crypto
2024-10-20 16:33:53.126666,90.91017281691555,95.27963883713412,88.14276588342675,91.82085210015448,877006,ETH/USDT,crypto
2024-10-20 20:33:53.126666,95.29081324639375,98.00576913486483,92.71382933145082,96.0180646407776,1110080,ETH/USDT,crypto
2024-10-21 00:33:53.126666,97.28746853979911,98.33962358215715,96.34753301821404,97.69231305301174,1181955,ETH/USDT,crypto
2024-10-21 04:33:53.126666,97.01200454962485,101.64835009520216,95.52241300605628,97.35011534612605,1324501,ETH/USDT,crypto
2024-10-21 08:33:53.126666,106.19117537569193,110.64117426353434,101.6553439619735,106.67517694344497,1747611,ETH/USDT,crypto
2024-10-21 12:33:53.126666,103.92248350394493,105.59995851981515,103.58103617346345,104.95616556234506,750709,ETH/USDT,crypto
2024-10-21 16:33:53.126666,116.46718805054682,123.08616733309864,111.0688844059632,117.48783387339513,1198901,ETH/USDT,crypto
2024-10-21 20:33:53.126666,114.18780612043197,115.70024153224897,112.96910752682433,113.64097458536648,1261968,ETH/USDT,crypto
2024-10-22 00:33:53.126666,118.86927341955126,125.03413395394405,117.04998006375443,119.80526730773059,915430,ETH/USDT,crypto
2024-10-22 04:33:53.126666,117.4080570330349,122.52142411791317,116.10712888860324,116.87124032234239,2578427,ETH/USDT,crypto
2024-10-22 08:33:53.126666,120.40304766740576,124.86959219656306,117.74319699285196,119.95140451949882,522991,ETH/USDT,crypto
2024-10-22 12:33:53.126666,116.77508624471798,120.1200965910458,113.7927117906033,116.91686073244074,472283,ETH/USDT,crypto
2024-10-22 16:33:53.126666,114.9590953898768,120.06443917540352,113.80688381155339,115.78396346816933,1260162,ETH/USDT,crypto
2024-10-22 20:33:53.126666,119.28550431856239,119.87509788108866,118.12373090813007,118.36906553410002,2281112,ETH/USDT,crypto
2024-10-23 00:33:53.126666,112.28849863112714,114.41584876762346,111.50656053674524,112.29147168946638,870403,ETH/USDT,crypto
2024-10-23 04:33:53.126666,117.3911396950159,121.47568101940365,114.69909569063691,116.47277243740238,1539416,ETH/USDT,crypto
2024-10-23 08:33:53.126666,114.49407151904764,118.48140503249498,112.41693189617308,115.34852119647677,1241018,ETH/USDT,crypto
2024-10-23 12:33:53.126666,112.67592875954733,114.2069816274738,107.27668884952266,112.58698606933602,1033910,ETH/USDT,crypto
2024-10-23 16:33:53.126666,110.20182989155025,113.2683515493278,108.59953585517249,109.33696979475036,959467,ETH/USDT,crypto
