ts,instrument,entry,side,stop_loss,take_profit,strategy_type,short_ma,long_ma,crossover_strength,strategy_name,ob_low,ob_high,tap_distance,confidence,vwap_value,rsi_value,deviation_pct,price_low1,price_low2,rsi_low1,rsi_low2,divergence_strength,price_high1,price_high2,rsi_high1,rsi_high2
2024-11-11 20:33:53.112963,BTC/USDT,279181.4510010914,1,265981.5476858784,305581.25763151736,OB_TAP_BULL,,,,ob_tap,266539.9105878806,274059.8428548473,0.03181290966101001,0.95,,,,,,,,,,,,
2024-11-12 04:33:53.112963,BTC/USDT,280020.58183902706,-1,288554.0071460697,262953.73122494173,OB_TAP_BEAR,,,,ob_tap,272924.0233316797,287993.9659823917,0.001565644979127473,0.95,,,,,,,,,,,,
2024-11-12 12:33:53.112963,BTC/USDT,271772.7351169227,-1,280660.4954952746,253997.2143602189,OB_TAP_BEAR,,,,ob_tap,266708.1655693377,280116.9500250408,0.006033801291954572,0.95,,,,,,,,,,,,
2024-11-13 00:33:53.112963,BTC/USDT,271690.76704112324,1,251797.227716126,311477.8456911177,OB_TAP_BULL,,,,ob_tap,252340.60925020825,268545.37841168157,0.04139917352611348,0.95,,,,,,,,,,,,
2024-11-13 04:33:53.112963,BTC/USDT,278317.21798193787,1,264347.5555449874,306256.54285583884,OB_TAP_BULL,,,,ob_tap,264904.18998095125,279243.1660541411,0.022433178980672572,0.95,,,,,,,,,,,,
2024-11-13 08:33:53.112963,BTC/USDT,291232.4117695258,1,266841.64075957605,340013.95378942526,OB_TAP_BULL,,,,ob_tap,267424.10558311513,286548.3088570096,0.04891696107209903,0.95,,,,,,,,,,,,
2024-11-14 00:33:53.112963,BTC/USDT,293249.17625644756,1,286702.7202041399,306342.0883610629,OB_TAP_BULL,,,,ob_tap,287289.2185566528,298441.3632408685,0.0013090756556846772,0.95,,,,,,,,,,,,
2024-11-14 20:33:53.112963,BTC/USDT,302073.6202012764,1,291070.15268100967,324080.5552418098,OB_TAP_BULL,,,,ob_tap,291674.2999214122,301074.29909646884,0.018867323431083757,0.95,,,,,,,,,,,,
2024-11-14 12:33:53.112963,BTC/USDT,317061.4357968819,-1,337996.0750737873,275192.1572430711,OB_TAP_BEAR,,,,ob_tap,315043.79097349365,337361.95220219356,0.028831749178156042,0.95,,,,,,,,,,,,
2024-11-15 00:33:53.112963,BTC/USDT,306668.9653566797,-1,312177.7372197469,295651.4216305452,OB_TAP_BEAR,,,,ob_tap,296277.6676455059,311564.39928903355,0.008960580299391884,0.95,,,,,,,,,,,,
2024-11-16 16:33:53.112963,BTC/USDT,298479.1860549642,1,279124.36505952926,337188.8280458341,OB_TAP_BULL,,,,ob_tap,279721.3234316392,296669.20562788926,0.03445440086166094,0.95,,,,,,,,,,,,
2024-11-16 00:33:53.112963,BTC/USDT,310670.2414366797,1,308784.15994504077,314442.4044199575,OB_TAP_BULL,,,,ob_tap,309405.50042791414,326980.0478005238,0.024213882355618423,0.95,,,,,,,,,,,,
2024-11-16 12:33:53.112963,BTC/USDT,314835.9250964776,-1,315892.32294517977,312723.1293990733,OB_TAP_BEAR,,,,ob_tap,304479.8272190461,315262.6510949868,0.01576912144933823,0.95,,,,,,,,,,,,
2024-11-16 12:33:53.112963,BTC/USDT,314835.9250964776,-1,338077.9983915519,268351.77850632905,OB_TAP_BEAR,,,,ob_tap,320943.0840096017,337448.32654135895,0.045610360935151514,0.95,,,,,,,,,,,,
2024-11-17 00:33:53.112963,BTC/USDT,304426.8168033555,1,299906.6970406132,313467.05632884015,OB_TAP_BULL,,,,ob_tap,300515.5506742199,311168.42238843365,0.004648636880388176,0.95,,,,,,,,,,,,
2024-11-17 08:33:53.112963,BTC/USDT,310743.7174513417,-1,310158.58652238635,311913.97930925235,OB_TAP_BEAR,,,,ob_tap,292953.7414051814,309537.09908748366,0.0305663370539308,0.95,,,,,,,,,,,,
2024-11-17 12:33:53.112963,BTC/USDT,307607.51000244723,-1,317184.34040869103,288453.84918995964,OB_TAP_BEAR,,,,ob_tap,305874.30783858214,316569.12538868614,0.011749409535411384,0.9267022785382393,,,,,,,,,,,,
2024-11-18 04:33:53.112963,BTC/USDT,295543.2120246412,-1,288636.29578543914,309357.0445030454,OB_TAP_BEAR,,,,ob_tap,276220.3504133115,288045.20936138986,0.04537553762585632,0.95,,,,,,,,,,,,
2024-11-18 12:33:53.112963,BTC/USDT,267212.0691132845,-1,287984.0736035975,225668.06013265852,OB_TAP_BEAR,,,,ob_tap,272176.374149376,287449.649465371,0.047157086638728134,0.9491805104945552,,,,,,,,,,,,
2024-11-19 04:33:53.112963,BTC/USDT,266794.99015824945,-1,278010.7361121288,244363.4982504907,OB_TAP_BEAR,,,,ob_tap,264704.9145717994,277477.1461318123,0.016102402039139506,0.95,,,,,,,,,,,,
2024-11-19 16:33:53.112963,BTC/USDT,269680.2223535472,1,263931.9407329389,281176.78559476376,OB_TAP_BULL,,,,ob_tap,264471.301177646,268615.3943622982,0.011631830307017164,0.95,,,,,,,,,,,,
2024-11-20 00:33:53.112963,BTC/USDT,274994.3043593112,-1,279228.50787420204,266525.89732952946,OB_TAP_BEAR,,,,ob_tap,267567.2194378091,278678.5192654834,0.006805359158346993,0.95,,,,,,,,,,,,
2024-11-20 04:33:53.112963,BTC/USDT,270754.3248828605,-1,282561.9046100423,247139.165428497,OB_TAP_BEAR,,,,ob_tap,265970.95244266075,282020.39596027654,0.011971551405542492,0.95,,,,,,,,,,,,
2024-11-20 16:33:53.112963,BTC/USDT,272610.48053968535,1,261224.07282911197,295383.2959608321,OB_TAP_BULL,,,,ob_tap,261769.29379019135,271791.51801531814,0.021386098675989403,0.95,,,,,,,,,,,,
2024-11-20 20:33:53.112963,BTC/USDT,270426.5039727775,1,263441.66119513084,284396.18952807086,OB_TAP_BULL,,,,ob_tap,263982.5142030764,278480.98505468626,0.002977687631478929,0.95,,,,,,,,,,,,
2024-11-21 00:33:53.112963,BTC/USDT,277786.9603294754,1,269126.1542605087,295108.5724674088,OB_TAP_BULL,,,,ob_tap,269681.7281811677,274764.6052100007,0.02002899497979369,0.95,,,,,,,,,,,,
2024-11-21 04:33:53.112963,BTC/USDT,278766.60530631366,1,270566.2405862529,295167.3347464352,OB_TAP_BULL,,,,ob_tap,271123.7737968655,288967.20379413344,0.004587649542098164,0.95,,,,,,,,,,,,
2024-11-22 04:33:53.112963,BTC/USDT,276252.114780117,-1,276139.34737143456,276477.6495974819,OB_TAP_BEAR,,,,ob_tap,260037.2691492899,275586.8431418743,0.030552014565581712,0.95,,,,,,,,,,,,
2024-11-23 00:33:53.112963,BTC/USDT,280134.17874822085,-1,281859.94777103723,276682.6407025881,OB_TAP_BEAR,,,,ob_tap,269717.06657838786,281299.6794135408,0.016512821723243067,0.95,,,,,,,,,,,,
2024-11-23 20:33:53.112963,BTC/USDT,226516.33292779519,-1,237778.82498852568,203991.3488063342,OB_TAP_BEAR,,,,ob_tap,228147.93101953986,237325.79232267008,0.027461722794588292,0.95,,,,,,,,,,,,
2024-11-24 04:33:53.112963,BTC/USDT,219287.57748656458,1,213333.90821767107,231194.9160243516,OB_TAP_BULL,,,,ob_tap,213772.4833726442,220426.61166614233,0.009977902041921968,0.9384745207610508,,,,,,,,,,,,
2024-11-24 12:33:53.112963,BTC/USDT,233374.6880700527,1,212889.1965627687,274345.67108462076,OB_TAP_BULL,,,,ob_tap,213355.9459389088,225059.56055536628,0.06070467598723754,0.95,,,,,,,,,,,,
2024-12-02 12:33:53.112963,BTC/USDT,221244.65475552072,-1,231270.13560421378,201193.6930581346,OB_TAP_BEAR,,,,ob_tap,227225.6970484441,230827.64629470275,0.03517380758713456,0.7930321186370735,,,,,,,,,,,,
2024-11-25 04:33:53.112963,BTC/USDT,212721.13789479967,-1,225631.59023618742,186900.23321202418,OB_TAP_BEAR,,,,ob_tap,213951.40666701848,225206.14796039782,0.03223769620064696,0.95,,,,,,,,,,,,
2024-11-25 08:33:53.112963,BTC/USDT,211029.52464754178,-1,220255.68085457233,192577.21223348068,OB_TAP_BEAR,,,,ob_tap,209147.67803208553,219833.62180527725,0.0164011423374067,0.95,,,,,,,,,,,,
2024-11-25 12:33:53.112963,BTC/USDT,208498.83792773375,1,202777.9584930259,219940.59679714948,OB_TAP_BULL,,,,ob_tap,203194.95616888136,212615.62151885053,0.0028467740624700004,0.95,,,,,,,,,,,,
2024-11-26 04:33:53.112963,BTC/USDT,203646.22453918454,-1,209155.27277603146,192628.1280654907,OB_TAP_BEAR,,,,ob_tap,202037.88260727125,208747.98032695308,0.00857716332271864,0.95,,,,,,,,,,,,
2024-11-26 08:33:53.112963,BTC/USDT,200219.26431013574,-1,209543.92440071097,181569.94412898528,OB_TAP_BEAR,,,,ob_tap,195638.79606873845,209143.4858720907,0.010847490963280281,0.95,,,,,,,,,,,,
2024-11-27 12:33:53.112963,BTC/USDT,175656.13984438108,-1,176913.04623861113,173142.32705592096,OB_TAP_BEAR,,,,ob_tap,174116.083806673,176561.73395892236,0.0018059770746665863,0.9356004745225905,,,,,,,,,,,,
2024-11-27 16:33:53.112963,BTC/USDT,173423.95866464637,-1,178504.19989940533,163263.47619512846,OB_TAP_BEAR,,,,ob_tap,171445.88785500982,178157.35198207604,0.00794389232320867,0.95,,,,,,,,,,,,
2024-11-28 20:33:53.112963,BTC/USDT,175487.52655923748,-1,187609.78487705544,151243.00992360155,OB_TAP_BEAR,,,,ob_tap,179022.99139494228,187258.80982393696,0.043612068619695715,0.943340123037966,,,,,,,,,,,,
2024-11-28 20:33:53.112963,BTC/USDT,175487.52655923748,1,166295.78644884448,193871.00678002348,OB_TAP_BULL,,,,ob_tap,166646.76150196296,175356.87201756355,0.025561416742403215,0.95,,,,,,,,,,,,
2024-11-29 00:33:53.112963,BTC/USDT,171679.08449955608,1,170258.45540186012,174520.342694948,OB_TAP_BULL,,,,ob_tap,170601.81357085923,182517.73187044443,0.028429137045569236,0.9373684542044578,,,,,,,,,,,,
2024-11-29 04:33:53.112963,BTC/USDT,177422.3159818782,1,169805.3144902278,192656.31896517897,OB_TAP_BULL,,,,ob_tap,170160.15912219157,179454.06829346396,0.014739984987669546,0.95,,,,,,,,,,,,
2024-11-29 20:33:53.112963,BTC/USDT,176901.43638111377,-1,189334.68843651086,152034.9322703196,OB_TAP_BEAR,,,,ob_tap,182328.8794733112,188980.88556374863,0.04948205235913306,0.95,,,,,,,,,,,,
2024-11-29 20:33:53.112963,BTC/USDT,176901.43638111377,-1,178942.07790563002,172820.15333208127,OB_TAP_BEAR,,,,ob_tap,174386.39550721933,178588.2750328678,0.002340857821968509,0.9414420157165415,,,,,,,,,,,,
2024-11-30 00:33:53.112963,BTC/USDT,172835.50189742004,1,171844.77440432287,174816.95688361436,OB_TAP_BULL,,,,ob_tap,172190.44540811772,184472.51108389333,0.03179888557761377,0.95,,,,,,,,,,,,
2024-11-30 04:33:53.112963,BTC/USDT,169358.1541107127,1,166875.59531824855,174323.271695641,OB_TAP_BULL,,,,ob_tap,167214.31162646998,180353.50446205263,0.02613251163953645,0.95,,,,,,,,,,,,
2024-11-30 16:33:53.112963,BTC/USDT,175309.81925506654,1,166604.01896785846,192721.4198294827,OB_TAP_BULL,,,,ob_tap,166954.6386063686,174187.74250773754,0.027030024434164787,0.95,,,,,,,,,,,,
2024-12-01 08:33:53.112963,BTC/USDT,183441.94108588467,-1,195304.02374416735,159717.7757693193,OB_TAP_BEAR,,,,ob_tap,187041.24805995944,194937.1398619956,0.041142460826661995,0.95,,,,,,,,,,,,
2024-11-30 20:33:53.112963,BTC/USDT,173255.9679590792,1,170132.7487868323,179502.406303573,OB_TAP_BULL,,,,ob_tap,170479.26072275045,180984.6115045526,0.014290810202607971,0.95,,,,,,,,,,,,
2024-12-01 08:33:53.112963,BTC/USDT,183441.94108588467,1,170184.67840480324,209956.46644804752,OB_TAP_BULL,,,,ob_tap,170551.562286975,177194.48251642706,0.052163200125011924,0.95,,,,,,,,,,,,
2024-12-01 08:33:53.112963,BTC/USDT,183441.94108588467,1,176984.92294826417,196355.97736112567,OB_TAP_BULL,,,,ob_tap,177351.80683043593,186592.5434125312,0.008012158810034498,0.95,,,,,,,,,,,,
2024-12-01 12:33:53.112963,BTC/USDT,187576.5054943721,1,176705.9586635335,209317.5991560493,OB_TAP_BULL,,,,ob_tap,177081.11167452225,187857.48121205455,0.027227338720397197,0.95,,,,,,,,,,,,
2024-12-01 16:33:53.112963,BTC/USDT,194611.90014177404,1,179965.49216064299,223904.71610403614,OB_TAP_BULL,,,,ob_tap,180354.71596092652,192008.38668737875,0.04331877347418086,0.95,,,,,,,,,,,,
2024-12-01 20:33:53.112963,BTC/USDT,192098.18284117064,1,190343.41641267334,195607.71569816524,OB_TAP_BULL,,,,ob_tap,190727.6127783557,201398.1266536967,0.0206388567357433,0.95,,,,,,,,,,,,
2024-12-02 08:33:53.112963,BTC/USDT,216380.18080238884,1,206616.86576832575,235906.81087051504,OB_TAP_BULL,,,,ob_tap,207049.62612993052,217200.47650498085,0.01966506113986103,0.95,,,,,,,,,,,,
2024-12-02 12:33:53.112963,BTC/USDT,221244.65475552072,-1,222336.51456220844,219060.9351421453,OB_TAP_BEAR,,,,ob_tap,210835.31946154637,221894.0252526974,0.022056950500301573,0.95,,,,,,,,,,,,
2024-12-04 00:33:53.112963,BTC/USDT,210781.32191415026,-1,218418.61548114032,195506.73478017014,OB_TAP_BEAR,,,,ob_tap,213248.91508980832,217997.05283731202,0.02297007156726097,0.9177560644416741,,,,,,,,,,,,
2024-12-03 00:33:53.112963,BTC/USDT,208125.34651315032,-1,212175.863280084,200024.31297928293,OB_TAP_BEAR,,,,ob_tap,205600.68291378522,211759.61258705772,0.0026657072123414454,0.95,,,,,,,,,,,,
2024-12-03 12:33:53.112963,BTC/USDT,196072.1872435336,-1,207240.85681518033,173734.84810024017,OB_TAP_BEAR,,,,ob_tap,202610.65403064503,206848.71244069326,0.04415463566682413,0.95,,,,,,,,,,,,
2024-12-03 12:33:53.112963,BTC/USDT,196072.1872435336,1,188616.60020702647,210983.3613165479,OB_TAP_BULL,,,,ob_tap,189008.74458151354,196316.29260511874,0.01738986389733315,0.95,,,,,,,,,,,,
2024-12-03 16:33:53.112963,BTC/USDT,197765.77283647403,1,194738.24984964478,203820.81881013254,OB_TAP_BULL,,,,ob_tap,195133.78139531772,203514.386603577,0.007879579669540863,0.95,,,,,,,,,,,,
2024-12-05 12:33:53.112963,BTC/USDT,202109.8411775348,-1,201602.59017037402,203124.34319185637,OB_TAP_BEAR,,,,ob_tap,192156.39636178355,201198.37048801896,0.02687873940716047,0.95,,,,,,,,,,,,
2024-12-06 12:33:53.112963,BTC/USDT,200176.4410488259,-1,205727.23325742042,189074.85663163682,OB_TAP_BEAR,,,,ob_tap,197505.04123318446,205326.88037532277,0.006192136042249792,0.9216889299499572,,,,,,,,,,,,
2024-12-06 04:33:53.112963,BTC/USDT,186118.89642226978,-1,197711.0496655534,162934.58993570253,OB_TAP_BEAR,,,,ob_tap,185466.08632147347,197338.81187270887,0.028388050737384336,0.95,,,,,,,,,,,,
2024-12-06 12:33:53.112963,BTC/USDT,200176.4410488259,1,184142.2218873455,232244.87937178664,OB_TAP_BULL,,,,ob_tap,184542.57476944316,193612.59923035046,0.05544535606076602,0.9392402497794516,,,,,,,,,,,,
2024-12-08 04:33:53.112963,BTC/USDT,201715.91654174984,1,197474.07125673076,210199.607111788,OB_TAP_BULL,,,,ob_tap,197877.50308981427,209489.39442481863,0.009753976033712641,0.95,,,,,,,,,,,,
2024-12-08 00:33:53.112963,BTC/USDT,227168.60582394982,-1,223635.8221517043,234234.17316844084,OB_TAP_BEAR,,,,ob_tap,215949.99993411198,223181.48494005643,0.03346793171217353,0.95,,,,,,,,,,,,
2024-12-09 04:33:53.112963,BTC/USDT,227976.52345754587,-1,231712.02367063117,220505.52303137528,OB_TAP_BEAR,,,,ob_tap,217878.35622682262,231256.07062371608,0.014954654016870341,0.95,,,,,,,,,,,,
2024-12-11 16:33:53.112963,BTC/USDT,204920.75127459245,1,194728.5423892335,225305.16904531032,OB_TAP_BULL,,,,ob_tap,195138.3838917827,203293.10099275556,0.027840073769194132,0.8590494939695075,,,,,,,,,,,,
2024-12-08 20:33:53.112963,BTC/USDT,243435.6077610984,-1,241866.01410058993,246574.7950821153,OB_TAP_BEAR,,,,ob_tap,233907.1605660876,241379.14288506773,0.023794612829218097,0.95,,,,,,,,,,,,
2024-12-09 12:33:53.112963,BTC/USDT,235774.6927501024,-1,238782.8511026487,229758.3760450098,OB_TAP_BEAR,,,,ob_tap,227964.18000400637,238311.3017171485,0.011184202421249125,0.95,,,,,,,,,,,,
2024-12-09 16:33:53.112963,BTC/USDT,234327.0534052121,-1,243504.45559959084,215972.2490164546,OB_TAP_BEAR,,,,ob_tap,230181.0769421644,243035.80149278042,0.009735904493772606,0.95,,,,,,,,,,,,
2024-12-10 00:33:53.112963,BTC/USDT,225501.17789151348,1,220230.3748937072,236042.78388712605,OB_TAP_BULL,,,,ob_tap,220681.3772494902,233294.84473185943,0.006593903912451795,0.95,,,,,,,,,,,,
2024-12-10 04:33:53.112963,BTC/USDT,232907.27689731834,1,223374.90462220705,251972.02144754093,OB_TAP_BULL,,,,ob_tap,223840.71917600167,233166.54156383182,0.018907294722882533,0.95,,,,,,,,,,,,
2024-12-10 08:33:53.112963,BTC/USDT,239794.0036345068,1,226029.43046903212,267323.1499654562,OB_TAP_BULL,,,,ob_tap,226509.01847630113,239498.2088385347,0.02831759707986187,0.95,,,,,,,,,,,,
2024-12-10 12:33:53.112963,BTC/USDT,253110.37234191058,1,235645.4442310988,288040.2285635341,OB_TAP_BULL,,,,ob_tap,236151.66497578262,250575.6276013219,0.03850780970837533,0.95,,,,,,,,,,,,
2024-12-11 04:33:53.112963,BTC/USDT,228861.39622008114,-1,242200.51503018592,202183.15859987156,OB_TAP_BEAR,,,,ob_tap,227982.94540257278,241742.79223774577,0.02622317568274785,0.95,,,,,,,,,,,,
2024-12-11 08:33:53.112963,BTC/USDT,232781.99757648513,-1,238068.5687566274,222208.85521620055,OB_TAP_BEAR,,,,ob_tap,226672.5988386982,237603.00476147444,0.00276737798930145,0.95,,,,,,,,,,,,
2024-12-11 12:33:53.112963,BTC/USDT,221207.40816637734,-1,234436.86842582098,194748.48764749005,OB_TAP_BEAR,,,,ob_tap,225683.97522699507,233994.45360948824,0.0390213253860469,0.95,,,,,,,,,,,,
2024-12-12 00:33:53.112963,BTC/USDT,198519.4690979143,-1,212135.61861462006,171287.17006450274,OB_TAP_BEAR,,,,ob_tap,203030.94545631984,211738.57967642424,0.04465704804038741,0.9250251511421581,,,,,,,,,,,,
2024-12-12 00:33:53.112963,BTC/USDT,198519.4690979143,-1,198431.65898786686,198695.08931800915,OB_TAP_BEAR,,,,ob_tap,185863.6800783297,198034.62004967104,0.03309659784891574,0.9263671131439011,,,,,,,,,,,,
2024-12-12 04:33:53.112963,BTC/USDT,196628.23840813717,-1,204847.35487684156,180190.00547072839,OB_TAP_BEAR,,,,ob_tap,191785.26556597024,204454.09840002528,0.0075850935091266855,0.95,,,,,,,,,,,,
2024-12-12 16:33:53.112963,BTC/USDT,187565.85959131803,-1,197442.72360677144,167812.13156041122,OB_TAP_BEAR,,,,ob_tap,191459.76110165202,197067.59188758882,0.035709147271769354,0.95,,,,,,,,,,,,
2024-12-12 16:33:53.112963,BTC/USDT,187565.85959131803,-1,189496.03457667513,183705.50962060384,OB_TAP_BEAR,,,,ob_tap,184831.25671284384,189120.9028574925,0.0031443878296131085,0.95,,,,,,,,,,,,
2024-12-13 00:33:53.112963,BTC/USDT,188223.9171762312,-1,186645.04953594817,191381.65245679722,OB_TAP_BEAR,,,,ob_tap,179229.65252162225,186268.6017015957,0.02908658021125046,0.95,,,,,,,,,,,,
2024-12-13 04:33:53.112963,BTC/USDT,184966.67422820118,-1,191495.56703185284,171908.88862089787,OB_TAP_BEAR,,,,ob_tap,182126.53485019138,191125.63368339645,0.008971400094189109,0.95,,,,,,,,,,,,
2024-12-21 04:33:53.112963,BTC/USDT,174401.8117611742,-1,190042.03101172094,143121.37326008073,OB_TAP_BEAR,,,,ob_tap,179308.32162922606,189693.2273881986,0.05790629492638333,0.8182316647615898,,,,,,,,,,,,
2024-12-14 12:33:53.112963,BTC/USDT,149841.2614999148,-1,164533.35185941242,120457.08078091958,OB_TAP_BEAR,,,,ob_tap,153243.61314690163,164233.6693364126,0.05937870285313477,0.95,,,,,,,,,,,,
2024-12-13 20:33:53.112963,BTC/USDT,145985.4552852447,-1,153374.59522243738,131207.17541085937,OB_TAP_BEAR,,,,ob_tap,151251.06031733967,153082.62431186688,0.0423424855392655,0.95,,,,,,,,,,,,
2024-12-14 04:33:53.112963,BTC/USDT,144523.02928905564,1,132418.90939166315,168731.26908384063,OB_TAP_BULL,,,,ob_tap,132707.95545024128,141592.21964538656,0.05101568779391796,0.95,,,,,,,,,,,,
2024-12-14 12:33:53.112963,BTC/USDT,149841.2614999148,1,147326.3515396962,154871.08142035204,OB_TAP_BULL,,,,ob_tap,147626.034062696,150725.43709143405,0.004441539774744574,0.95,,,,,,,,,,,,
2024-12-14 20:33:53.112963,BTC/USDT,160243.9754979976,1,156286.1155900422,168159.6953139084,OB_TAP_BULL,,,,ob_tap,156606.6035410382,161984.13771837333,0.005919753708954086,0.95,,,,,,,,,,,,
2024-12-15 12:33:53.112963,BTC/USDT,157022.13627134112,1,156170.38647586756,158725.63586228824,OB_TAP_BULL,,,,ob_tap,156484.43074841023,163490.90834801662,0.018886084136237522,0.95,,,,,,,,,,,,
2024-12-16 08:33:53.112963,BTC/USDT,154936.6861234462,-1,160956.9736312714,142896.11110779585,OB_TAP_BEAR,,,,ob_tap,154547.20154319456,160647.1002590245,0.01717130296399646,0.95,,,,,,,,,,,,
2024-12-16 12:33:53.112963,BTC/USDT,154039.67688093803,1,148871.67596800733,164375.67870679943,OB_TAP_BULL,,,,ob_tap,149179.75532176922,156451.4722986161,0.007946414167639864,0.95,,,,,,,,,,,,
2024-12-18 12:33:53.112963,BTC/USDT,159486.04402189344,1,153695.79320854953,171066.54564858126,OB_TAP_BULL,,,,ob_tap,154014.7652965933,159694.0612687507,0.016500696066297685,0.8558584564487618,,,,,,,,,,,,
2024-12-17 08:33:53.112963,BTC/USDT,162507.85729836862,-1,177769.03994057068,131985.49201396448,OB_TAP_BEAR,,,,ob_tap,167428.21457119889,177444.02422597396,0.06109404348362837,0.95,,,,,,,,,,,,
2024-12-18 16:33:53.112963,BTC/USDT,160107.8142138481,-1,164419.25372866524,151484.9351842138,OB_TAP_BEAR,,,,ob_tap,156468.98635843987,164099.03810023755,0.0011004960398451637,0.95,,,,,,,,,,,,
2024-12-19 00:33:53.112963,BTC/USDT,156652.18380416173,-1,166616.39963179882,136723.75214888755,OB_TAP_BEAR,,,,ob_tap,157467.0254098753,166303.0952641905,0.03340442760385023,0.95,,,,,,,,,,,,
2024-12-19 08:33:53.112963,BTC/USDT,153357.04678247985,-1,161831.03541786104,136409.06951171748,OB_TAP_BEAR,,,,ob_tap,149373.10102911468,161524.3213242961,0.013639180188389478,0.9414931953885521,,,,,,,,,,,,
2024-12-19 12:33:53.112963,BTC/USDT,153692.86219995303,-1,154670.02475254954,151738.53709476002,OB_TAP_BEAR,,,,ob_tap,150158.7845482572,154362.63902814963,0.009318262352915403,0.95,,,,,,,,,,,,
2024-12-20 04:33:53.112963,BTC/USDT,147116.85294315498,1,146802.66450868896,147745.22981208703,OB_TAP_BULL,,,,ob_tap,147096.89821457528,153129.84793521592,0.020368299564553893,0.95,,,,,,,,,,,,
2024-12-26 04:33:53.112963,BTC/USDT,152168.2857626594,1,141626.9333496538,173250.9905886706,OB_TAP_BULL,,,,ob_tap,141931.2699211791,149539.66581698583,0.04227436657603115,0.8082880387915531,,,,,,,,,,,,
2024-12-22 00:33:53.112963,BTC/USDT,157540.28219084113,1,150892.39743345577,170836.05170561184,OB_TAP_BULL,,,,ob_tap,151207.47799783744,155811.26885710598,0.02558652750466981,0.95,,,,,,,,,,,,
2024-12-22 00:33:53.112963,BTC/USDT,157540.28219084113,1,155630.45317427654,161359.9402239703,OB_TAP_BULL,,,,ob_tap,155945.5337386582,159040.77549340055,0.00029914618760589986,0.9112753323247872,,,,,,,,,,,,
2024-12-20 20:33:53.112963,BTC/USDT,166808.91980272735,1,159532.07534467176,181362.60871883854,OB_TAP_BULL,,,,ob_tap,159865.69318427722,170378.192737784,0.010113229218748045,0.95,,,,,,,,,,,,
2024-12-21 00:33:53.112963,BTC/USDT,170254.0228550928,1,165686.75447617995,179388.5596129185,OB_TAP_BULL,,,,ob_tap,166027.26252189014,170331.59134635603,0.012185297511210296,0.95,,,,,,,,,,,,
2024-12-21 08:33:53.112963,BTC/USDT,178179.34269683913,-1,180954.4354949013,172629.1571007148,OB_TAP_BEAR,,,,ob_tap,170142.6977410759,180598.07680950762,0.015764764753491135,0.95,,,,,,,,,,,,
2024-12-24 04:33:53.112963,BTC/USDT,172520.7334085723,-1,184900.7102722646,147760.77968118768,OB_TAP_BEAR,,,,ob_tap,176378.87855133464,184555.66880544747,0.046061363830394636,0.9050667454564213,,,,,,,,,,,,
2024-12-22 16:33:53.112963,BTC/USDT,170189.8656143696,-1,175828.62582467063,158912.34519376754,OB_TAP_BEAR,,,,ob_tap,166358.82813828118,175488.24609344188,0.0043109000576706516,0.9364874667970398,,,,,,,,,,,,
2024-12-22 20:33:53.112963,BTC/USDT,164841.70242442293,-1,170727.3785416279,153070.35019001298,OB_TAP_BEAR,,,,ob_tap,165433.8983043146,170397.69513677905,0.01864876576079611,0.95,,,,,,,,,,,,
2024-12-23 00:33:53.112963,BTC/USDT,170725.1343519831,1,159735.93763427358,192703.52778740218,OB_TAP_BULL,,,,ob_tap,160077.38790297756,171675.64028189942,0.028400154891945983,0.95,,,,,,,,,,,,
2024-12-23 04:33:53.112963,BTC/USDT,164058.66593965693,-1,174536.39072822355,143103.2163625237,OB_TAP_BEAR,,,,ob_tap,167918.90897829685,174208.27339634424,0.04269768504786033,0.95,,,,,,,,,,,,
2024-12-24 12:33:53.112963,BTC/USDT,170704.70211716832,1,166670.33694283033,178773.4324658443,OB_TAP_BULL,,,,ob_tap,167011.74634706468,181622.49604839014,0.021161801847025773,0.9439787088727298,,,,,,,,,,,,
2024-12-24 16:33:53.112963,BTC/USDT,177084.62043951912,1,164619.16827139608,202015.5247757652,OB_TAP_BULL,,,,ob_tap,164973.33751227512,177783.29181688314,0.03222361016319266,0.95,,,,,,,,,,,,
2024-12-25 00:33:53.112963,BTC/USDT,175486.3612552981,-1,178253.75995755836,169951.5638507776,OB_TAP_BEAR,,,,ob_tap,172767.26704920115,177902.78723504776,0.0008623696570555196,0.95,,,,,,,,,,,,
2024-12-26 08:33:53.112963,BTC/USDT,156263.49275451511,1,148551.09483754358,171688.28858845818,OB_TAP_BULL,,,,ob_tap,148863.6218230526,154980.66139904584,0.027782248220228855,0.9365897688906397,,,,,,,,,,,,
2024-12-27 12:33:53.112963,BTC/USDT,164246.37212707335,1,154471.55833820155,183795.99970481696,OB_TAP_BULL,,,,ob_tap,154800.0510824557,160552.78624197925,0.04000060019452281,0.95,,,,,,,,,,,,
2024-12-27 20:33:53.112963,BTC/USDT,167748.6551938231,-1,173810.73897222214,155624.487637025,OB_TAP_BEAR,,,,ob_tap,164534.23340653867,173475.2416618345,0.00748788321976201,0.95,,,,,,,,,,,,
2024-12-28 00:33:53.112963,BTC/USDT,161704.80637330833,-1,170164.93566568007,144784.54778856484,OB_TAP_BEAR,,,,ob_tap,161084.6625936146,169841.52605293345,0.02324165888606557,0.95,,,,,,,,,,,,
